,id,name,artist,album_name,popularity,duration_sec,explicit,album_release_date,album_type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
357,5mexbTuWx9d8DPZk4sDGF4,BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK],Denzel Curry,TA13OO,60,211.0,True,2018-07-27,album,0.551,0.725,1,-7.619,0,0.189,0.194,0.0,0.0956,0.692,99.919,4
358,75tFBhZ34HNOiPder8VFYt,Art of War (feat. Denzel Curry & Rico Nasty),Denzel Curry,Art of War (feat. Denzel Curry & Rico Nasty),58,186.5,True,2021-06-04,single,0.782,0.794,1,-5.789,1,0.291,0.0416,0.0,0.199,0.755,138.965,4
359,2FTOLKjQUswhpdMFq15Raf,SPEEDBOAT,Denzel Curry,ZUU,58,222.5,True,2019-05-31,album,0.925,0.628,6,-7.587,1,0.131,0.0604,0.0,0.358,0.81,120.021,4
360,0TCmhnbMpw5zwPsTvlXTJi,Runaway,AURORA,All My Demons Greeting Me as a Friend (Deluxe),75,248.8,False,2014,album,0.521,0.277,11,-10.34,1,0.0356,0.634,7.07e-05,0.103,0.13,115.01,4
361,3Z0oQ8r78OUaHvGPiDBR3W,Into the Unknown,AURORA,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),73,194.8,False,2019-11-15,album,0.323,0.405,10,-8.533,0,0.0413,0.849,0.000544,0.138,0.274,145.104,5
362,5QxK3RfBfLAqIJivw57u1a,Cure For Me,AURORA,Cure For Me,61,201.6,False,2021-07-07,single,0.726,0.736,6,-6.587,0,0.0605,0.105,2.46e-05,0.0882,0.417,115.902,4
363,20qtjUDcb8HH8ouF51BirQ,Running with the Wolves,AURORA,All My Demons Greeting Me as a Friend (Deluxe),58,194.8,False,2014,album,0.353,0.529,5,-6.715,1,0.089,0.241,7.54e-05,0.221,0.425,164.093,4
364,4TWshc0BwiunzoppGOqiYR,Half the World Away,AURORA,All My Demons Greeting Me as a Friend (Deluxe),51,198.1,False,2014,album,0.616,0.0947,8,-14.73,1,0.0422,0.948,5.82e-06,0.15,0.206,111.68,4
365,4Quej1XuIGPLXvGWg4QA5J,Exist for Love,AURORA,Exist for Love,52,252.7,False,2020-05-14,single,0.423,0.36,9,-9.97,1,0.0284,0.782,0.0032,0.0811,0.258,145.744,4
366,6UWaMec3jc3ESl5hfSaejU,Mucho Más Allá,AURORA,Frozen 2 (Banda Sonora Original en Español/Edición Deluxe),54,194.9,False,2019-11-15,album,0.397,0.356,1,-7.614,1,0.037,0.877,0.000197,0.133,0.397,148.203,3
367,7zVtJsdWDKTvykPA6WMcL9,"Murder Song (5, 4, 3, 2, 1) - Acoustic",AURORA,All My Demons Greeting Me as a Friend (Deluxe),51,218.7,False,2014,album,0.44,0.0768,9,-14.846,0,0.0333,0.905,1.56e-06,0.0889,0.336,76.779,4
368,2T7nFureN39Vp8rgAHAchr,The River,AURORA,A Different Kind Of Human (Step II),48,217.9,False,2019-06-07,album,0.569,0.738,2,-5.739,1,0.0374,0.102,0.0117,0.0996,0.242,94.967,4
369,5e1pZcqnNAh0J2ECKYl0lb,Stjernestøv,AURORA,Stjernestøv,53,198.0,False,2020-11-23,single,0.394,0.341,6,-10.649,1,0.0531,0.119,0.00117,0.0933,0.082,72.414,4
370,3jbAzLVcHiI5hYSkcKe1Ty,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),G-Eazy,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),76,164.2,False,2021-08-06,single,0.647,0.642,9,-7.306,0,0.0743,0.262,0.0,0.134,0.48,90.045,4
371,40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",G-Eazy,When It's Dark Out,75,251.5,True,2015-12-04,album,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,4
372,5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),G-Eazy,The Beautiful & Damned,74,268.9,True,2017-12-15,album,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,4
373,0JjM9bKm4wrwohMslcm892,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,Still Be Friends (feat. Tory Lanez & Tyga),74,213.3,True,2020-02-07,single,0.803,0.759,7,-4.692,0,0.0494,0.00509,0.0,0.0921,0.284,104.0,4
374,6g478D6h32WUmvtlhcpbNE,Breakdown (feat. Demi Lovato),G-Eazy,Breakdown (feat. Demi Lovato),74,165.7,True,2021-09-17,single,0.546,0.615,0,-6.083,1,0.289,0.0237,0.0,0.153,0.468,87.847,4
375,2DQ1ITjI0YoLFzuADN1ZBW,No Limit,G-Eazy,The Beautiful & Damned,72,245.4,True,2017-12-15,album,0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957,4
376,6jmTHeoWvBaSrwWttr8Xvu,I Mean It (feat. Remo),G-Eazy,These Things Happen,70,236.5,True,2014-06-20,album,0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,4
377,4OiBN3pUfo2ykf2xaEHWA6,The Announcement,G-Eazy,The Announcement,68,208.5,True,2021-09-08,single,0.629,0.781,8,-3.385,0,0.274,0.031,0.0,0.236,0.341,79.469,4
378,44l9nnCVvOQBbWG6tDViKl,Share That Love (feat. G-Eazy),G-Eazy,Share That Love (feat. G-Eazy),68,172.4,True,2020-08-21,single,0.715,0.658,11,-4.304,0,0.106,0.162,0.0,0.0742,0.795,158.024,4
379,6FLPcyjV2JfdqtdT5z4Vv9,Running Wild (Tumblr Girls 2) (feat. Kossisko),G-Eazy,Running Wild (Tumblr Girls 2) (feat. Kossisko),68,232.4,True,2021-08-18,single,0.634,0.789,10,-5.171,1,0.285,0.391,0.0,0.451,0.266,143.865,4
380,3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),SZA,Planet Her,86,208.7,True,2021-06-25,album,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781,110.97,4
381,3YJJjQPAbDT7mGpX3WtQ9A,Good Days,SZA,Good Days,83,279.2,True,2020-12-25,single,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,4
382,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),SZA,Black Panther The Album Music From And Inspired By,79,232.2,True,2018-02-09,album,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,4
383,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),SZA,Ctrl,76,275.1,True,2017-06-09,album,0.795,0.594,0,-6.2,1,0.0748,0.112,0.0,0.162,0.409,135.002,4
384,2fXwCWkh6YG5zU1IyvQrbs,Broken Clocks,SZA,Ctrl,74,231.3,True,2017-06-09,album,0.692,0.684,6,-7.364,1,0.155,0.131,0.0,0.156,0.406,112.912,4
385,0P6AWOA4LG1XOctzaVu5tt,The Weekend - Funk Wav Remix,SZA,The Weekend (Funk Wav Remix),73,171.8,False,2017-12-15,single,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,4
386,7Bar1kLTmsRmH6FCKKMEyU,Hit Different,SZA,Hit Different,73,202.0,True,2020-09-04,single,0.679,0.516,0,-6.371,0,0.0452,0.199,0.0,0.0965,0.716,120.074,4
387,6gU9OKjOE7ghfEd55oRO57,The Weekend,SZA,Ctrl,72,272.2,True,2017-06-09,album,0.4,0.366,8,-9.405,0,0.0597,0.242,0.0,0.126,0.161,73.313,3
388,06u5LrUpbosQlQ1QJFhPpG,Drew Barrymore,SZA,Ctrl,72,231.4,True,2017-06-09,album,0.577,0.523,0,-5.538,0,0.0429,0.491,0.0,0.147,0.29,134.93,4
389,5wTVNpi5WDByxBgKgUE6MU,Supermodel,SZA,Ctrl,69,181.1,True,2017-06-09,album,0.613,0.442,6,-8.874,1,0.288,0.651,0.0,0.26,0.252,119.737,5
390,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),Wiz Khalifa,See You Again (feat. Charlie Puth),80,229.5,False,2015,single,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,4
391,4wqzOaLxiCRy2Et8tRyNSX,The Thrill,Wiz Khalifa,The Thrill,78,234.3,True,2020-11-11,single,0.817,0.775,10,-4.767,0,0.108,0.277,0.0,0.108,0.806,126.984,4
392,6YbhspuOar1D9WSSnfe7ds,"Young, Wild & Free (feat. Bruno Mars)",Wiz Khalifa,Mac and Devin Go to High School (Music from and Inspired by the Movie),64,207.3,False,2011-12-12,album,0.553,0.652,0,-6.685,1,0.206,0.0897,0.0,0.111,0.551,94.505,4
393,4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Wiz Khalifa,Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),76,243.5,True,2016-06-24,single,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,4
394,5A6OHHy73AR5tLxgTc98zz,Black and Yellow,Wiz Khalifa,Rolling Papers,74,217.7,True,2011-03-29,album,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,4
395,00QyLmjxaSEE8qIZQjBXBj,We Own It (Fast & Furious),Wiz Khalifa,Fast & Furious 6,61,227.9,False,2013-01-01,compilation,0.554,0.899,8,-4.573,1,0.408,0.0521,0.0,0.0568,0.552,171.966,4
396,7IBSffWIu7P2MC7kMwy2FM,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,Rolling Papers 2,69,226.7,True,2018-07-13,album,0.877,0.477,9,-7.379,0,0.0587,0.307,0.0,0.0929,0.552,127.023,4
397,3McTpsUQfEDrlNd2ikro2E,All the Smoke (feat. Gunna & Wiz Khalifa),Wiz Khalifa,All the Smoke (feat. Gunna & Wiz Khalifa),66,211.2,True,2020-12-18,single,0.712,0.822,6,-3.728,0,0.131,0.0321,0.0,0.239,0.469,91.011,4
398,0odHj0qIf86vHBsXB30IkZ,So High (feat. Ghost Loft),Wiz Khalifa,Blacc Hollywood (Deluxe),66,249.3,True,2014-08-19,album,0.628,0.629,6,-4.829,0,0.0485,0.118,0.0,0.102,0.3,157.99,4
399,7zBQRGpYImAdIZc97FNj3V,"Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",Wiz Khalifa,"Shell Shocked (feat. Kill The Noise & Madsonik) [From ""Teenage Mutant Ninja Turtles""]",65,206.6,False,2014-07-22,single,0.596,0.815,6,-5.668,0,0.0755,0.0111,0.0,0.174,0.459,165.015,4
400,5kqIPrATaCc2LqxVWzQGbk,7 Years,Lukas Graham,Lukas Graham,79,237.3,False,2016-04-01,album,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,4
401,5ArQzSBevAdXTxRY6Ulhbq,Mama Said,Lukas Graham,Lukas Graham,73,206.9,False,2016-04-01,album,0.712,0.799,7,-4.564,0,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,4
402,0OCRwXbQRdOZ1OtB4Imsp1,Love Someone,Lukas Graham,3 (The Purple Album),71,205.4,False,2018-10-26,album,0.538,0.409,9,-6.581,0,0.0505,0.172,0.0,0.11,0.265,171.838,4
403,44l9nnCVvOQBbWG6tDViKl,Share That Love (feat. G-Eazy),Lukas Graham,Share That Love (feat. G-Eazy),68,172.4,True,2020-08-21,single,0.715,0.658,11,-4.304,0,0.106,0.162,0.0,0.0742,0.795,158.024,4
404,68z9t6zihQgqzBGtexjTRG,Happy For You,Lukas Graham,Happy For You,64,226.4,False,2021-05-14,single,0.673,0.639,10,-4.14,1,0.036,0.388,0.0,0.164,0.217,136.155,4
405,3RUi4rBDYospTGr92P7Xin,Call My Name,Lukas Graham,Call My Name,59,201.2,False,2021-09-17,single,0.664,0.396,10,-7.237,1,0.0843,0.187,4.03e-05,0.11,0.36,166.058,3
406,7g6HPBCtXAtxuwjlhqlh33,Too Late (feat. Wiz Khalifa & Lukas Graham),Lukas Graham,Say It Like You Feel It,52,193.9,False,2021-05-14,album,0.552,0.74,2,-2.335,1,0.124,0.074,0.0,0.113,0.601,97.049,4
407,27NaNvlmvOHqTF0VPjuRSD,Lie,Lukas Graham,Lie,57,179.8,False,2019-09-27,single,0.537,0.612,5,-4.777,1,0.051,0.0362,0.0,0.0926,0.308,92.178,4
408,2X4zeCbENnOF6cQYKLbfyq,Love You Right,Lukas Graham,Love You Right,56,181.1,False,2021-07-09,single,0.672,0.535,0,-8.496,1,0.042,0.107,0.0,0.121,0.405,119.892,4
409,2XjbfQQZlPwOMTmJR2RLfC,Happy For You (feat. Vũ.),Lukas Graham,Happy For You (feat. Vũ.),55,226.4,False,2021-07-02,single,0.647,0.624,10,-4.169,1,0.0397,0.54,0.0,0.185,0.176,136.036,4
410,7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera (Deluxe Remastered Version),73,354.3,False,1975-11-21,album,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,4
411,57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,Queen,The Game (Deluxe Remastered Version),73,214.7,False,1980-06-27,album,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,4
412,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,Queen,Jazz (Deluxe Remastered Version),73,209.4,False,1978-11-10,album,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,4
413,11IzgLRXV7Cgek3tEgGgjw,Under Pressure - Remastered 2011,Queen,Hot Space (Deluxe Remastered Version),70,248.4,False,1982-05-03,album,0.671,0.711,2,-7.813,1,0.0478,0.422,0.0,0.104,0.466,113.809,4
414,54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered 2011,Queen,News Of The World (Deluxe Remastered Version),69,122.1,False,1977-10-28,album,0.693,0.497,2,-7.316,1,0.119,0.679,0.0,0.258,0.473,81.308,4
415,35ItUJlMtjOQW3SSiTCrrw,Crazy Little Thing Called Love - Remastered 2011,Queen,The Game (Deluxe Remastered Version),65,163.4,False,1980-06-27,album,0.599,0.762,0,-6.887,1,0.0423,0.714,4.43e-06,0.35,0.715,76.961,4
416,7h2yhVxcZOGyQdOwD4Hu8J,I Want To Break Free - Remastered 2011,Queen,The Works (Deluxe Remastered Version),62,258.0,False,1984-02-27,album,0.795,0.433,4,-8.927,1,0.0324,0.0853,0.000284,0.0762,0.6,108.947,4
417,1HmzAZUvhQLhLo2z3ocpZI,Radio Ga Ga - Remastered 2011,Queen,The Works (Deluxe Remastered Version),62,348.2,False,1984-02-27,album,0.744,0.502,5,-7.705,1,0.0359,0.179,0.000172,0.19,0.655,112.345,4
418,7ccI9cStQbQdystvc6TvxD,We Are The Champions - Remastered 2011,Queen,News Of The World (Deluxe Remastered Version),63,179.2,False,1977-10-28,album,0.268,0.459,7,-6.948,0,0.0346,0.378,0.0,0.119,0.172,64.223,4
419,6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - Remastered 2011,Queen,A Day At The Races (Deluxe Remastered Version),68,296.5,False,1976-12-10,album,0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,3
420,6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,The Beatles,Abbey Road (Remastered),81,185.7,False,1969-09-26,album,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,4
421,2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,The Beatles,Abbey Road (Remastered),76,259.9,False,1969-09-26,album,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,4
422,7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,The Beatles,Let It Be (Remastered),76,243.0,False,1970-05-08,album,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,4
423,3BQHpFgAp4l80e1XslIjNI,Yesterday - Remastered 2009,The Beatles,Help! (Remastered),75,125.7,False,1965-08-06,album,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,4
424,0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,The Beatles,1 (Remastered),73,425.7,False,2000-11-13,album,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,4
425,5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,The Beatles,Please Please Me (Remastered),72,155.2,False,1963-03-22,album,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,4
426,5jgFfDIR6FR0gvlA56Nakr,Blackbird - Remastered 2009,The Beatles,The Beatles (Remastered),72,138.4,False,1968-11-22,album,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,4
427,3KfbEIOC7YIv90FIfNSZpo,In My Life - Remastered 2009,The Beatles,Rubber Soul (Remastered),71,146.3,False,1965-12-03,album,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,4
428,4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,The Beatles,1 (Remastered),70,145.7,False,2000-11-13,album,0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,4
429,7DD7eSuYSC5xk2ArU62esN,Help! - Remastered 2009,The Beatles,Help! (Remastered),70,139.6,False,1965-08-06,album,0.534,0.725,6,-7.576,0,0.0332,0.188,0.0,0.0994,0.763,95.003,4
430,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,Thriller 25 Super Deluxe Edition,82,293.8,False,1982-11-30,album,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,4
431,1OOtq8tRnDM8kG2gqUPjAj,Beat It,Michael Jackson,Thriller 25 Super Deluxe Edition,78,258.0,False,1982-11-30,album,0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,4
432,2bCQHF9gdG5BNDVuEIEnNk,Smooth Criminal - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,76,257.8,False,1987-08-31,album,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,4
433,46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,Michael Jackson,Off the Wall,74,365.5,False,1979-08-10,album,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,4
434,7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,Michael Jackson,Off the Wall,73,220.6,False,1979-08-10,album,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031,4
435,0sKlV58cODrjxGFOyf9IXY,The Way You Make Me Feel - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,72,298.1,False,1987-08-31,album,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,4
436,3wuCCNCnBhJlwkIJTBZFiv,They Don't Care About Us,Michael Jackson,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",70,284.2,False,1995-06-16,album,0.859,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,4
437,5lWFrW5T3JtxVCLDb7etPu,Bad - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,70,247.4,False,1987-08-31,album,0.787,0.889,8,-3.786,1,0.0397,0.00462,0.423,0.0665,0.394,114.091,4
438,5lA3pwMkBdd24StM90QrNR,P.Y.T. (Pretty Young Thing),Michael Jackson,Thriller 25 Super Deluxe Edition,70,238.7,False,1982-11-30,album,0.888,0.815,11,-4.909,0,0.0404,0.23,0.000424,0.127,0.961,127.273,4
439,6G8kHiVZ1jW7vHMPVRNZU0,Don’t Matter To Me (with Michael Jackson),Michael Jackson,Scorpion,69,245.8,False,2018-06-29,album,0.822,0.318,10,-12.391,1,0.0575,0.493,0.0128,0.11,0.138,102.998,4
440,02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,Dreamland (+ Bonus Levels),88,238.8,False,2020-08-06,album,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4
441,3Che0Dm9dlytqujcprVAwE,Heat Waves,Glass Animals,Dreamland (+ Bonus Levels),61,175.3,False,2021-09-09,album,0.655,0.716,8,-5.077,0,0.0897,0.476,0.0,0.479,0.521,80.813,4
442,6IbCvfmmICEEAyDwQ9zcbt,I Don't Wanna Talk (I Just Wanna Dance),Glass Animals,Dreamland (+ Bonus Levels),72,195.2,True,2021-09-09,album,0.703,0.624,7,-6.228,1,0.0364,0.0156,5.53e-05,0.299,0.808,131.966,4
443,0rRjGruFonCGOt0S5zAJNQ,The Other Side Of Paradise,Glass Animals,How To Be A Human Being,72,320.7,True,2016-08-26,album,0.689,0.338,11,-7.634,0,0.0629,0.349,5.7e-05,0.0649,0.568,128.012,4
444,37adYGaYaAWTGhBaOzX4Fh,Take A Slice,Glass Animals,How To Be A Human Being,71,229.7,True,2016-08-26,album,0.623,0.661,9,-7.0,1,0.1,0.0212,0.000229,0.267,0.63,151.97,4
445,1gk3FhAV07q9Jg77UxnVjX,Gooey,Glass Animals,ZABA,70,289.3,False,2014-06-03,album,0.487,0.369,11,-13.424,0,0.0406,0.736,3.75e-05,0.0925,0.106,183.114,4
446,5VGEgFZfWBoEOGb3Vlo3rU,Tangerine,Glass Animals,Dreamland (+ Bonus Levels),62,200.6,False,2020-08-06,album,0.845,0.583,9,-5.948,0,0.0773,0.114,0.000536,0.1,0.842,149.941,4
447,1LPGwuFgIzbJoShfDdw7MY,Youth,Glass Animals,How To Be A Human Being,67,230.7,False,2016-08-26,album,0.648,0.718,9,-7.765,0,0.0298,0.129,0.00156,0.112,0.785,96.017,4
448,07ElML4j2iR5k1E6C0Uqzj,Space Ghost Coast To Coast,Glass Animals,Dreamland (+ Bonus Levels),54,187.4,True,2020-08-06,album,0.903,0.529,8,-9.901,1,0.0623,0.105,0.00255,0.138,0.353,100.977,4
449,32zkKx35Et6A515oZKxDkD,Life Itself,Glass Animals,How To Be A Human Being,64,281.4,False,2016-08-26,album,0.699,0.67,1,-6.219,1,0.0347,0.0147,0.22,0.356,0.556,111.988,4
450,1Ov37jtRQ2YNAe8HzfczkL,Wildest Dreams (Taylor's Version),Taylor Swift,Wildest Dreams (Taylor's Version),83,220.4,False,2021-09-17,single,0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,0.498,140.061,4
451,1p80LdxRV74UKvL8gnD7ky,Blank Space,Taylor Swift,1989,72,231.8,False,2014-10-27,album,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,4
452,3hUxzQpSfdDqwM3ZTFQY0K,august,Taylor Swift,folklore,78,261.9,False,2020-07-24,album,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,4
453,59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,Taylor Swift,1989,72,220.4,False,2014-10-27,album,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,4
454,4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift,folklore,78,239.6,False,2020-07-24,album,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,4
455,5xTtaWoae3wi06K5WfVUUH,Shake It Off,Taylor Swift,1989,70,219.2,False,2014-10-27,album,0.648,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.02,4
456,3Uo7WG0vmLQ07WB4BDwy7D,willow,Taylor Swift,evermore,73,214.7,False,2020-12-10,album,0.392,0.579,7,-9.195,1,0.164,0.835,0.00179,0.145,0.549,80.961,4
457,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,Taylor Swift,Lover,77,171.4,False,2019-08-23,album,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,4
458,1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,Lover,77,221.3,False,2019-08-23,album,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,4
459,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),Taylor Swift,reputation Stadium Tour Surprise Song Playlist,77,247.2,False,2017-11-09,album,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,4
460,0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,Evolve,86,204.3,False,2017-06-23,album,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,4
461,1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,Evolve,82,187.1,False,2017-06-23,album,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,4
462,375kzpRydDdOxOSCGMK53b,Follow You,Imagine Dragons,Mercury - Act 1,71,175.6,False,2021-09-03,album,0.544,0.732,9,-5.984,1,0.0524,0.00197,5.06e-05,0.486,0.45,124.875,4
463,149BxWeweaCqmsyedkNiiE,Wrecked,Imagine Dragons,Mercury - Act 1,73,244.0,False,2021-09-03,album,0.625,0.562,0,-5.828,0,0.0289,0.149,1.67e-05,0.109,0.229,93.998,4
464,3LlAyCYU26dvFZBDUIMb7a,Demons,Imagine Dragons,Night Visions,72,175.2,False,2012-09-04,album,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,4
465,2FY7b99s15jUprqC0M5NCT,Natural,Imagine Dragons,Origins (Deluxe),79,189.5,False,2018-11-09,album,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,4
466,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,Evolve,79,201.2,False,2017-06-23,album,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,4
467,2RSHsoi04658QL5xgQVov3,Bad Liar,Imagine Dragons,Origins (Deluxe),78,260.8,False,2018-11-09,album,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,4
468,4G8gkOterJn0Ywt6uhqbhp,Radioactive,Imagine Dragons,Night Visions,71,186.8,False,2012-09-04,album,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,4
469,4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Imagine Dragons,Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),76,243.5,True,2016-06-24,single,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,4
470,3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,Parachutes,84,266.8,False,2000-07-10,album,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
471,75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,A Rush of Blood to the Head,81,309.6,False,2002-08-08,album,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,4
472,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,Coldplay,Memories...Do Not Open,81,247.2,False,2017-04-07,album,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,4
